,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
TBX5,7.67163272104992,5.007508759384698e-07,0.0012897770793319245,0.8,0.02278305844952483,1.567366278350434e-59,0.0007222373065435721
TGFBI,7.6691618789525995,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ADIRF,7.53261832333248,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SERPINB7,7.43102181996507,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FOXF1,7.430845166653089,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CXCL1,7.372804285707179,1.5022526278154092e-06,0.0008589735685044708,0.2777777777777778,0.02256197549147718,7.71432198580135e-56,0.0005071279224481929
SRGN,7.37208055586172,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
WNT2,7.32379669786139,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CEMIP,7.27134370722659,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
XG,7.26286888745172,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MYH6,7.236027607288281,4.978562157908625e-06,0.0009257387960754832,0.18710801393728224,0.023079695533574644,0.05724474002553096,0.0008293686752903356
IL24,7.135186143810659,0.0,0.0008276303419681775,0.6666666666666666,0.0223273286943007,4.642094039430628e-91,0.0003460388639760837
PRKCDBP,7.12244951986948,0.0,0.0004188489349268899,0.1636197440585009,0.022334634834107286,0.0005095884790475728,0.00016703912429735137
AC004231.7,7.115522015111691,,,,,,
