,logFC,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector,eigentrust
VAX1,0.8749273497402682,-0.1636552691787419,1.1081647096137655,1.6804360062726607,-0.19252304047365226,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
DLX4,0.8747392435739156,-0.1636552691787419,1.1081647096137655,1.6804360062726607,-0.19252304047365226,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
RPL13AP3,0.8746605523650358,,,,,,,,
ORAOV1,0.8746400988231864,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
MTHFD1L,0.8745746528022095,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
FAM114A1,0.8745152950759341,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ANXA10,0.874489280826051,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
MYOG,0.8741966241305497,-0.1636552691787419,0.40707217387618405,0.37246271354759747,-0.1818383048516704,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.5423510328647176
DASS-161H22.6,0.873963539451469,,,,,,,,
PRUNE2,0.8738553068609226,-0.1636552691787419,-0.10266269279838958,-0.6483868033527592,-0.1358569221955029,-0.11210357538169276,-0.11210357538169276,-0.11210359830571096,-0.17414360598036008
NMU,0.8735355079183549,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-761B3.1,0.8734795325923452,,,,,,,,
RPL3P8,0.8734714702825114,,,,,,,,
GAPDHP65,0.8732544472185836,,,,,,,,
SEPT7P8,0.8729544534892814,,,,,,,,
STRA6,0.8728427189919175,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
HNRNPA1P54,0.8728073828810017,,,,,,,,
SCIN,0.8727182482399833,-0.1636552691787419,-0.17910691941471374,-0.7225492496310227,-0.15840364685401478,-0.11232142907559937,-0.11232142907559937,-0.11232145783869371,-0.20257325668792156
PPIAP29,0.8726261014911497,,,,,,,,
CCDC34,0.8726053785885081,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
AC003002.4,0.8724222799201091,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
NPM1P35,0.8723687562091708,,,,,,,,
HAS2,0.8721310289545531,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
FNDC8,0.871884606849022,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PDE5A,0.8718647644255428,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RPS3AP41,0.8713913721534864,,,,,,,,
CCDC15,0.8712149867961165,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
STAT1,0.8711774422256151,-0.03761645994244402,1.2271180624463733,-0.5744407379756902,0.7508115674059609,-0.11012592537492746,-0.11012592537492746,-0.11012592329391974,0.30205304337129707
HNRNPA1P28,0.8711560130790127,,,,,,,,
SCARA3,0.8711550131679762,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-553N16.1,0.8707685707788483,,,,,,,,
RBBP8NL,0.870647329575305,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
HLA-P,0.8706172166964807,,,,,,,,
EREG,0.8706148008841247,-0.1636552691787419,-0.10507388716219036,-0.6189215890065131,-0.14131727763176055,-0.11076567243555864,-0.11076567243555864,-0.11076568616839193,-0.1030694792114561
TXNP6,0.8704216301955103,,,,,,,,
CLUL1,0.8703787367801179,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
KRT80,0.8703294838524798,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ADTRP,0.8702566322761031,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ANO10,0.87024320373428,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
UBE2MP1,0.8701134542291117,,,,,,,,
PLAUR,0.8700295976592045,3.2207366848356953,0.46587358166308684,-0.7447091114455285,0.10292456085693816,-0.10886231541518285,-0.10886231541518285,-0.10886230967426667,0.12507846771672568
SPATA4,0.869775690510573,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
C1ORF210,0.8697644504330164,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
TACC3,0.8696752168872477,-0.1636552691787419,-0.21047645992065,-0.6182708485481184,-0.1483972455816003,-0.09697182623498411,-0.09697182623498411,-0.09697182475085603,-0.08921002449152028
ZNF474,0.8696509314814591,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
DAQB-143M3.10,0.8696311576388024,,,,,,,,
HNRNPA1P38,0.8692528023205289,,,,,,,,
UTF1,0.8690309415571069,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
AFG3L2P1,0.8689919103065591,,,,,,,,
KATNBL1P3,0.8689420151407995,,,,,,,,
LURAP1L,0.8688338331247574,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CYP26C1,0.8687054844106121,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
OSTC,0.868600237035166,-0.1636552691787419,0.4543530342806371,-0.7830859262724288,0.7047507792852731,-0.07478442616298833,-0.07478442616298833,-0.07478444945428693,0.6936714818679567
RP11-96J15.1,0.8685869387789629,,,,,,,,
KNDC1,0.8684041244147769,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
P2RX2,0.8680201551608719,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
UBE2NL,0.8679554699190967,,,,,,,,
GABRG2,0.8674554119570509,-0.1625203288856452,1.984530379285743,1.6804360062726607,0.07451519852863407,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
SLC3A2,0.8673321347527716,-0.1625203288856452,1.984530379285743,1.6804360062726607,0.07451519852863407,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
DUSP10,0.8672984946809258,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
FAM101A,0.8672756342835231,-0.1636552691787419,0.02022609720399559,-0.7641491974555666,-0.17061777295409764,-0.11238483666603079,-0.11238483666603079,-0.11238486807652832,-0.22993679549394966
MTCYBP3,0.8672617252402675,,,,,,,,
KCNS2,0.8670790228795657,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ATP4A,0.8666570092195675,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
SLCO1A2,0.8662512721108248,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RPS7P10,0.8661629528990817,,,,,,,,
XKRX,0.8661098502787702,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
BRIP1,0.8659181387213174,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
EEF1A1P6,0.8658076877099818,,,,,,,,
CGB7,0.8657529403210225,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ANXA1,0.8656420683201899,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
SRRM1P3,0.86556508404522,,,,,,,,
SETP14,0.8655082669588181,,,,,,,,
GAPDHP37,0.8653103331437806,,,,,,,,
PTTG1,0.8653003116733259,-0.15204169303358953,-0.001700949433183715,-0.5949853164826746,0.15596731461088176,-0.10255692765747919,-0.10255692765747919,-0.10255681869029198,0.2935241481590276
PDIA5,0.8652582426443198,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
SUDS3P1,0.8651125106930247,,,,,,,,
RP11-443P15.2,0.8650400044832443,,,,,,,,
SNX32,0.8649825132245178,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
SIRPAP1,0.8647732394000394,,,,,,,,
RP11-615I16.1,0.8645781866551804,,,,,,,,
KRT8P47,0.8642099088174959,,,,,,,,
CRIM1,0.8640931213163788,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-51L5.5,0.8637081400514897,,,,,,,,
RPSAP46,0.8636860672590491,,,,,,,,
SLIT2,0.8635382553042289,-0.1636552691787419,1.1081647096137655,1.6804360062726607,-0.19252304047365226,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
ZNF705D,0.863474368402986,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
UGDH,0.863265731658893,-0.1636552691787419,0.669981874777777,0.6994560367288631,-0.18985265808363824,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.2358039621443724
SLC7A5P1,0.8628089374622762,,,,,,,,
MAGEB2,0.8626460780346832,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
AC113404.1,0.8625727056477884,,,,,,,,
CST1,0.8624650907543303,-0.1636552691787419,1.1081647096137655,1.6804360062726607,-0.19252304047365226,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
NCAPG2,0.8619424506880412,-0.1636552691787419,1.1081647096137655,1.6804360062726607,-0.19252304047365226,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
AMMECR1,0.8619309868048778,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ALX4,0.8617855349572486,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PHF2P2,0.8617096709134243,,,,,,,,
KLK8,0.8615883626955483,-0.1636552691787419,1.1081647096137655,1.6804360062726607,-0.19252304047365226,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
MARVELD1,0.8614616841131897,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
TRBV20OR9-2,0.861341012418671,,,,,,,,
PLEKHG7,0.8610779092061815,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
LDOC1,0.8610288097975488,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PPIAP15,0.8607539532867704,,,,,,,,
RPEP6,0.8604093843688739,,,,,,,,
CDHR4,0.8603159932014086,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RPS4XP8,0.860309039560142,,,,,,,,
KIF20A,0.8600922345493505,0.11155455692001129,0.42658832808333347,-0.6176187908013466,0.42001740952475525,-0.0978620636030442,-0.0978620636030442,-0.09786204236581136,0.34611900196801704
THAP12P3,0.8599626546214868,,,,,,,,
RPS7P3,0.8598551447709298,,,,,,,,
RP11-170M17.2,0.8597860097183617,,,,,,,,
RAB34,0.8596966644553476,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PLEKHN1,0.8596386321623176,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PLOD2,0.8594639859064217,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CDK1,0.8593360227763941,24.95414509311206,9.31289107568602,-0.35939052146759565,9.994006182721572,0.7018259955850467,0.7018259955850467,0.701827989766703,7.526738029430381
HIST1H4B,0.8593210770571218,-0.14136716062794338,2.0904689781565766,-0.6405941998514633,8.359604707852153,8.325545855255664,8.325545855255664,8.325545655374071,7.043789338035664
RP11-778D9.4,0.8591898860564126,,,,,,,,
ZFHX4,0.8589018917366015,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RANP5,0.8586814089446805,,,,,,,,
KRT18P68,0.8584342502619914,,,,,,,,
HMGN2P6,0.858119668875874,,,,,,,,
PGDP1,0.8580238760315009,,,,,,,,
DUX4L26,0.8575232795190345,,,,,,,,
CYR61,0.857441359369111,-0.1636552691787419,-0.17761384358769206,-0.7315484938431513,-0.17254239643061975,-0.1121485877375163,-0.1121485877375163,-0.11214861049684934,-0.09596206653456606
NKX2-4,0.8571087457126743,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
TNPO1P3,0.8567924106407584,,,,,,,,
UNC5A,0.8565475786185829,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
HSPD1P7,0.856514373209846,,,,,,,,
RPL5P31,0.8563437430209545,,,,,,,,
CLDN10,0.8561945397009839,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
OR13K1P,0.8561279061577569,,,,,,,,
RP11-47I22.4,0.8559364486255007,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
SPACA4,0.8559304338080032,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-324J13.1,0.8558441646163071,,,,,,,,
PAWR,0.8557830229674667,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
EIF4A1P2,0.8551680432390538,,,,,,,,
RP11-296A18.5,0.855155111352678,,,,,,,,
SEC14L2,0.8551271795131213,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CFL1,0.8550719182809854,6.354133630448163,4.869947300503263,-0.5233548417801976,3.550507853407642,-0.10650783455735958,-0.10650783455735958,-0.10650773783508362,2.6585157163943136
CDK5R2,0.8549707566085809,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
YTHDF2P1,0.85471683256123,,,,,,,,
RPL7AP58,0.8546946823654182,,,,,,,,
FANCD2P2,0.8546759565449911,,,,,,,,
MACC1,0.8546101419552674,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
HNRNPA1P8,0.8543716860544446,,,,,,,,
PSMA6P4,0.8543032024183679,,,,,,,,
HSPD1P2,0.8542889950904078,,,,,,,,
CABYR,0.853855501757153,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-325P15.1,0.8538029220013601,,,,,,,,
DPF1,0.8536337941874381,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
TRPC5,0.8535725486894896,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CSAG3,0.8535711259111959,,,,,,,,
HRH1,0.8535696276065905,-0.1636552691787419,0.1355305145607686,-0.7643440194668659,-0.18964623634208894,-0.11235804169420727,-0.11235804169420727,-0.11235807314805187,-0.22815994232472725
LCE4A,0.8531355685571844,3.7144357123327714,3.1925745218263817,-0.8889205014682618,0.8895256518968303,-0.11239012295845151,-0.11239012295845151,-0.11239015484845906,0.5394406267794369
ANKRD13A,0.8528362289761725,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
AC016739.2,0.8528359572520575,,,,,,,,
GRHL2,0.8525374609108988,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CALR3,0.8524107349723125,-0.1636552691787419,-0.5131443022571427,,-0.4595078718281455,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
SKP2,0.8522866685048224,1.5403342716327133,1.8445310160563149,-0.5071435108724289,2.3033713129112514,-0.02879199712378787,-0.02879199712378787,-0.028791263975218268,1.570726206196232
FANCA,0.8522621762361831,1.302687589502229,1.7615739423749552,-0.7461777352447153,0.6283754748896034,-0.1094904912991238,-0.1094904912991238,-0.1094905183973689,0.8375965885749875
